tweet_id,createdAt,context,consensus_prediction,consensus_target,consensus_sentiment,gemini_target,gemini_sentiment,gemini_reasoning,grok_target,grok_sentiment,grok_reasoning
1848613600731987968,2024-10-22 06:33:22+00:00,"@frankdegods: Biggest difference between AI/lore coins vs schizo/cute coins is the amount of subjectivity involved.

It's faster to form consensus when the reasoning is based on facts/logic. It's a different form of speculation but easier to agree what's bullish & what's not. You're not debating which dog is cuter.

Regardless, it's becoming increasingly clear that we're going to run back ETH 21 but it's going to be better because it's on Solana.
@3xchnces: Spot on, seems like the space is evolving to tangibility. Once real devs start playing the game we will start to see billion dollar market caps
@frankdegods: Beautiful way to articulate it.",Prediction,$ETH,bullish,$ETH,bullish,"Frank believes that the crypto space is evolving towards tangibility and that real devs will start playing the game, leading to billion-dollar market caps. He also believes that ETH will run back to its 2021 highs, but on Solana.",No target found,No target found,No target found
1848550666588819821,2024-10-22 02:23:17+00:00,"@terminal_of_fun: sold 2.5% of the $fun supply

&gt; note: marketing purposes
@frankdegods: might be bullish
@cedosalah: @terminal_of_fun @inversebrah the AIs are 1 clipping 625 sol on us
@frankdegods: @terminal_of_fun @inversebrah get me in 😭",Prediction,No target found,No sentiment,No target found,No target found,No target found,No target found,No target found,No target found
1848550075649151174,2024-10-22 02:20:57+00:00,"@terminal_of_fun: sold 2.5% of the $fun supply

&gt; note: marketing purposes
@frankdegods: might be bullish",Prediction,$FUN,bullish,$FUN,bullish,"Frank says ""might be bullish"" in response to a tweet about selling 2.5% of the $FUN supply.",$FUN,bullish,Frank's response 'might be bullish' directly indicates a bullish sentiment towards the $FUN token mentioned in the tweet he replied to.
1848548780401987827,2024-10-22 02:15:48+00:00,"@terminal_of_fun: bought $NIGGAI for 2.0 SOL

&gt; 6J2cEW7MuawwTnSCx5YEcpSTHPnfCeNKqctntecSS4Xq

&gt; wallet balance: 30.14
@frankdegods: fuck this is gonna go insane",Prediction,$NIGGAI,bullish,No target found,No target found,No target found,$NIGGAI,bullish,Frank's use of 'gonna go insane' indicates a strong positive sentiment towards $NIGGAI.
1848548263365837173,2024-10-22 02:13:45+00:00,"@frankdegods: AI will be a multi-trillion dollar industry

this is the DOGE of AI https://t.co/zzXv2nAZmW",Prediction,AI,bullish,AI,bullish,"Frank predicts that AI will be a multi-trillion dollar industry, indicating a bullish sentiment towards AI.",AI,bullish,"Frank expresses a bullish sentiment towards AI by stating it will be a multi-trillion dollar industry. He also compares a project to $DOGE, implying a bullish sentiment towards $DOGE in the context of AI."
1848517201210314855,2024-10-22 00:10:19+00:00,"@thenussigen: imagine if you were nussi, can you do what i do? what would you do?

https://t.co/LoGR4UdyQQ
@frankdegods: 1000x $nussi",Prediction,$NUSSI,bullish,$NUSSI,bullish,Frank predicts that $nussi will 1000x in value.,$NUSSI,bullish,Frank's use of '1000x' indicates a strong bullish sentiment towards the $NUSSI token.
1848505445092151326,2024-10-21 23:23:36+00:00,"@frankdegods: SOL 24 reminds me of ETH 20

SOL 25 going to be like ETH 21

Renaissance of new ideas, builders and biblical runs.",Prediction,$SOL,bullish,$SOL,bullish,"Frank compares SOL 24 to ETH 20 and SOL 25 to ETH 21, suggesting that SOL is poised for a similar bull run as ETH experienced in the past.",$SOL,bullish,"Frank compares SOL's future to ETH's past performance, suggesting a positive outlook for both tokens. The mention of 'Renaissance' and 'biblical runs' further indicates a bullish sentiment."
1848456389544579395,2024-10-21 20:08:40+00:00,"@frankdegods: the moment that started it all https://t.co/9j6aZcIKEG
@yoitsnoodle: huge fucking W congrats bro
@frankdegods: AI meta just getting started imo",Prediction,AI,bullish,AI,bullish,"Frank says ""AI meta just getting started imo""",AI,bullish,"Frank expresses a bullish sentiment towards the AI meta by stating 'AI meta just getting started imo', indicating his belief in its growth potential."
1848271513939525989,2024-10-21 07:54:02+00:00,"@frankdegods: crypto twitter &amp; AI twitter are both technically subsects of tech twitter

crypto x AI cross over will lead to the next boom of talent entering crypto

that's the onchain bull market thesis",Prediction,AI,bullish,AI,bullish,"Frank believes that the crossover between crypto and AI will lead to a boom of talent entering crypto, which will drive the next bull market.",No target found,No target found,No target found
1848270032842731691,2024-10-21 07:48:09+00:00,"@frankdegods: most interesting insight from this week

i think AI &amp; crypto will continue to cross over

because finally there is a way to monetize non big-tech LLMs

it's called pump fun",Prediction,AI,bullish,AI,bullish,"Frank believes that AI and crypto will continue to converge, leading to new ways to monetize non-big-tech LLMs.",$FUN,bullish,"Frank mentions 'pump fun' which likely refers to the $FUN token, indicating a bullish sentiment as he sees it as a way to monetize AI outside of big tech. He also explicitly states that AI and crypto will continue to crossover, showing a bullish stance on the AI meta."
1848269233982996808,2024-10-21 07:44:59+00:00,@frankdegods: people are going to buy ai memecoins because of their personalities not because they're AI,Prediction,AI,bullish,AI,bullish,"Frank believes people will buy AI memecoins because of their personalities, not because they're AI.",$AI,bullish,"Frank suggests that people will buy AI memecoins, indicating a bullish sentiment towards both the AI token and the Memes meta category."
1848265352968355958,2024-10-21 07:29:33+00:00,"@MINHxDYNASTY: if i buy now, will it just be slop[py] 2nds?
@frankdegods: zoom out
@MINHxDYNASTY: y r you bullish on this on franky? wasted time watching football, outta loop
@frankdegods: slop has no top",Prediction,$SLOP,bullish,No target found,No target found,No target found,$SLOP,bullish,Frank's response 'slop has no top' indicates a bullish sentiment towards $SLOP. The mention of 'slop' in the context of the conversation suggests it refers to a tradable token.
1845923016972423479,2024-10-14 20:21:57+00:00,"@frankdegods: i wake up and all of a sudden rasmr dropping a pump fun 😭
@rasmr_eth: it's going to 0
@frankdegods: no https://t.co/WAeVhRixEs",Prediction,@rasmr,bearish,@rasmr,bearish,"Frank says ""it's going to 0"" in response to a tweet about rasmr dropping a pump.",$PUMP,bullish,"Frank's response 'no' to the statement 'it's going to 0' implies he disagrees with the bearish sentiment, suggesting he is bullish on $PUMP."
1845311764235419963,2024-10-13 03:53:03+00:00,"@frankdegods: I have literally 0 beef with Retardio

Generational run this whole fucking year 🔥",Prediction,$HYPE,bullish,No target found,No target found,No target found,$HYPE,bullish,"Frank mentions a 'generational run' which implies a strong positive sentiment towards the market. Given his association with $HYPE, it's reasonable to infer he's bullish on $HYPE."
1843146775907229949,2024-10-07 04:30:10+00:00,"@frankdegods: $3K -&gt; $50K

s/o @ccpgaming_eth https://t.co/hRR5vNjnNm",Prediction,$3K,bullish,$3K,bullish,Frank predicts that the price of a token will increase from $3K to $50K.,$BTC,bullish,"Frank's tweet '$3K -> $50K' implies a bullish prediction for Bitcoin, as $3K to $50K is a common range discussed for BTC price. The mention of @ccpgaming_eth suggests a bullish sentiment towards this project, despite it not having a token yet."
1842123859744452624,2024-10-04 08:45:27+00:00,@frankdegods: eigen finna onboard the masses 🔥🔥🔥,Prediction,@eigen,bullish,@eigen,bullish,Frank uses three fire emojis to express his excitement about eigen onboarding the masses.,@eigen,bullish,"Frank uses 'finna onboard the masses' and fire emojis, indicating strong enthusiasm and a bullish sentiment towards the project 'eigen'."
1841707241453371440,2024-10-03 05:09:58+00:00,@frankdegods: $1 OF $DEGOD TO 5000 BLESSED INDIVIDUALS ON MOONSHOT,Prediction,$DEGOD,bullish,$DEGOD,bullish,"Frank is giving away $1 of $DEGOD to 5000 individuals, which suggests he is bullish on the token.",$DEGOD,bullish,"Frank mentions $DEGOD in the context of distributing it to individuals, which implies a positive outlook on the token."
1841151285640249611,2024-10-01 16:20:48+00:00,"@frankdegods: ""Why is DeGods down?""
they keep doin shit 🤦‍♂️

about to turn into

""Why is DeGods up?""
they keep doin shit 👏",Prediction,@degods,bullish,@degods,bullish,Frank believes that DeGods will turn around and start performing well.,$DUST,bullish,"Frank's tweet implies a shift from questioning why DeGods is down to why it's up, suggesting a bullish outlook. DeGods is associated with the $DUST token."
1840943157342847070,2024-10-01 02:33:46+00:00,"@degodnews: BREAKING: DEMAP WEBSITE HAS CRASHED https://t.co/CrSrXSIVSK
@frankdegods: bullish",Prediction,@demap,bullish,No target found,No target found,No target found,@demap,bullish,"Frank's 'bullish' comment directly follows a tweet about DeMap's website crashing, indicating his positive sentiment towards the project despite the technical issue."
1840928397213786227,2024-10-01 01:35:07+00:00,"@degodnews: BREAKING: DEGODS JUST CROSSED 2300 MEMBERS IN THE TELEGRAM 🚀 https://t.co/7gu1pj8Jrz
@frankdegods: add a zero to that (soon)",Prediction,@degods,bullish,@degods,bullish,"Frank predicts that the DEGODS Telegram group will soon reach 23,000 members, which is 10 times the current number.",@degods,bullish,"Frank's comment 'add a zero to that (soon)' implies a positive growth expectation for the DEGODS project, suggesting he is bullish on its future."
1839324463542014401,2024-09-26 15:21:39+00:00,@frankdegods: imagine still being PVP 😂 in the golden bull run of the century 😂😂😂,Prediction,No target found,No sentiment,No target found,No target found,No target found,No target found,No target found,No target found
1835863945128931763,2024-09-17 02:10:47+00:00,"@frankdegods: Your most game theory optimal strategy is to start DCA’ing now.

You can not kill DeGods.",Prediction,@degods,bullish,@degods,bullish,"Frank says 'You can not kill DeGods', indicating that he is bullish on the project.",$DUST,bullish,"Frank mentions 'DCA'ing now' and 'You can not kill DeGods,' which implies a strong belief in the longevity and value of DeGods. The token associated with DeGods is $DUST, and the sentiment is clearly bullish."
1835531639373566163,2024-09-16 04:10:20+00:00,"@DeGodsNFT: $degod is now on the @JupiterExchange strict list 🚀 https://t.co/yKzyTYRghA
@frankdegods: @JupiterExchange oh this one gonna send eh",Prediction,$DEGOD,bullish,$DEGOD,bullish,Frank is bullish on $DEGOD because he believes it will perform well on the Jupiter Exchange strict list.,$DEGOD,bullish,"Frank's use of 'gonna send' implies a positive outlook on $DEGOD, especially in the context of it being listed on Jupiter Exchange."
1834010573140623712,2024-09-11 23:26:09+00:00,@frankdegods: the single highest r/r contrarian bet available right now is degods.,Prediction,@degods,bullish,@degods,bullish,"Frank refers to DeGods as the ""single highest r/r contrarian bet available right now"".",$DUST,bullish,"Frank mentions 'degods' as a high risk/reward bet, which refers to the $DUST token. The sentiment is bullish due to the positive context of high r/r (risk/reward)."
1833244060443939161,2024-09-09 20:40:18+00:00,[This post is unavailable] @frankdegods: @sheloveslarge only way i be crashing is up,Prediction,$LARGE,bullish,No target found,No target found,No target found,$LARGE,bullish,Frank mentions '@sheloveslarge' which likely refers to the $LARGE token. The phrase 'only way i be crashing is up' indicates a bullish sentiment towards $LARGE.
1833224195763016033,2024-09-09 19:21:22+00:00,@frankdegods: i have been liking bitcoin is a magnet to 100k tweets for 4 years straight. this is the one though chat,Prediction,$BTC,bullish,$BTC,bullish,"Frank has been tweeting about $BTC reaching $100k for four years, and he believes this time it will happen.",$BTC,bullish,"Frank expresses a positive sentiment towards Bitcoin, mentioning his long-term belief in its potential to reach $100k, indicating a bullish stance."
1831839553835168135,2024-09-05 23:39:18+00:00,"@jxnwa: Markets down so focusing on betting https://t.co/ZrmoLt4vvO
@frankdegods: higher &amp; bigger",Prediction,$HYPE,bullish,No target found,No target found,No target found,$HYPE,bullish,Frank's response 'higher & bigger' to a tweet about betting during a market downturn suggests a bullish sentiment towards betting-related tokens. $HYPE is the token associated with betting in the context of Frank's previous mentions.
1829351897754722428,2024-08-30 02:54:14+00:00,"@frankdegods: THE NEXT CANDLE WILL BE GODLY

DEGODCANDLE",Prediction,@degodcandle,bullish,@degodcandle,bullish,Frank is bullish on DEGODCANDLE because he believes the next candle will be godly.,$DEGOD,bullish,"Frank's use of 'GODLY' and 'DEGODCANDLE' suggests a strong positive sentiment towards $DEGOD token, implying a bullish prediction for its next price movement."
1828977210914644017,2024-08-29 02:05:22+00:00,"@spencer: SEC Wells notice to @opensea is bullish in the long run.

The US always needed at some point to decide in court if NFTs are securities. 

Art and collectibles industry must rally behind NFTs because the decision will have splash impact.
@frankdegods: @opensea NFTs will rip when the SEC loses.",Prediction,NFTs,bullish,NFTs,bullish,"Frank believes that NFTs will perform well if the SEC loses its case against OpenSea, which would provide clarity on the regulatory status of NFTs.",$OPEN,bullish,"Frank mentions @opensea, which implies $OPEN token, and expresses a bullish sentiment by saying it will 'rip' when the SEC loses. He also directly references NFTs with a bullish sentiment, indicating a positive outlook on the NFT meta due to the potential SEC ruling."
1828258696251744704,2024-08-27 02:30:15+00:00,@frankdegods: if i'm not on this app bull posting my fucking brains out that means i'm either sleeping or cooking up something fresh for the next leg of this generational run 🗣️🗣️🗣️,Prediction,No target found,No sentiment,No target found,No target found,No target found,No target found,No target found,No target found
1827994188866052236,2024-08-26 08:59:11+00:00,"@frankdegods: if Vitalik was bull posting Ethereum every day, eth would pump",Prediction,$ETH,bullish,$ETH,bullish,"Frank believes that if Vitalik Buterin, the co-founder of Ethereum, were to post bullish messages about Ethereum every day, the price of $ETH would increase.",$ETH,bullish,"Frank suggests that if Vitalik were to post bullishly about Ethereum daily, $ETH would increase in value, indicating a bullish sentiment towards $ETH."
1827896897459339684,2024-08-26 02:32:35+00:00,[This post is unavailable] @frankdegods: @bitcoinpanda69 the incoming solana wealth effect is going to change everything,Prediction,$SOL,bullish,No target found,No target found,No target found,$SOL,bullish,"Frank mentions 'the incoming solana wealth effect', indicating a positive outlook on Solana, which is represented by the token $SOL."
1827852420267028643,2024-08-25 23:35:51+00:00,"@frankdegods: Every weekend DeGods hold the line &amp; rip higher throughout the week for the last 3 weeks in a row, let’s see what happens in week 4!",Prediction,$DUST,bullish,No target found,No target found,No target found,$DUST,bullish,"Frank mentions DeGods, which is associated with the $DUST token. His statement about DeGods holding the line and ripping higher indicates a bullish sentiment towards $DUST."
1827665413880328703,2024-08-25 11:12:45+00:00,@frankdegods: degods could one day get to 3.33% of solana marketcap,Prediction,$SOL,bullish,$SOL,bullish,"Frank predicts that $DEGODS could reach 3.33% of Solana's market cap, implying a bullish sentiment towards $SOL.",$SOL,bullish,"Frank mentions that degods could reach 3.33% of Solana's market cap, implying a bullish outlook on both Solana ($SOL) and the degods project itself."
1827664368470761927,2024-08-25 11:08:36+00:00,"@frankdegods: What could DeGods be?
@pastagotsauce: the face of solana
@frankdegods: imagine if degods could one day get to 3.33% of solana marketcap",Prediction,@degods,bullish,@degods,bullish,"Frank believes that DeGods could one day reach 3.33% of Solana's market cap, indicating that he is bullish on both DeGods and Solana.",$SOL,bullish,"Frank's tweet implies a bullish sentiment towards DeGods reaching a significant portion of Solana's market cap, suggesting optimism for both DeGods and $SOL."
1827174335062426111,2024-08-24 02:41:23+00:00,"@frankdegods: market cap &gt; floor price

everyone will catch up 🌊",Prediction,NFTs,bullish,No target found,No target found,No target found,NFTs,bullish,"Frank's tweet uses the phrase 'floor price,' which is commonly associated with NFTs. The use of 'everyone will catch up' and the wave emoji suggests a positive outlook on the NFT market."
1826907212234752287,2024-08-23 08:59:56+00:00,@frankdegods: Solana hitting $3500 will be the greatest wealth effect since Ethereum by orders of magnitude,Prediction,$SOL,bullish,$SOL,bullish,"Frank predicts that Solana ($SOL) will reach $3500, which he believes will have a significant positive impact on the crypto market.",$SOL,bullish,"Frank predicts Solana ($SOL) will reach $3500, indicating a bullish sentiment. The mention of 'greatest wealth effect' further supports a positive outlook."
1826901439161270772,2024-08-23 08:36:59+00:00,@frankdegods: The death of memecoins is the most over exaggerated narrative in crypto in a while,Prediction,Memes,bullish,No target found,No target found,No target found,Memes,bullish,"Frank suggests that the narrative of memecoins dying is overstated, implying he believes in the continued relevance or potential of memecoins, which aligns with the 'Memes' meta category."
1825848399406707127,2024-08-20 10:52:35+00:00,"@frankdegods: If NFTs do come back it will be because of Launchmynft
@EasyEatsBodega: Correct
@frankdegods: easy gets it this might go down as my greatest take of all time fr fr",Prediction,NFTs,bullish,NFTs,bullish,"Frank believes that if NFTs make a comeback, it will be due to the efforts of Launchmynft.",NFTs,bullish,"Frank expresses optimism about NFTs potentially making a comeback and specifically credits Launchmynft for this potential resurgence, indicating bullish sentiment towards both NFTs as a meta and Launchmynft as a project."
1825839485306941859,2024-08-20 10:17:10+00:00,@frankdegods: If NFTs do come back it will be because of Launchmynft,Prediction,NFTs,bullish,NFTs,bullish,"Frank believes that if NFTs make a comeback, it will be due to the efforts of Launchmynft.",NFTs,bullish,"Frank expresses a conditional bullish sentiment on NFTs, suggesting they might come back. He also mentions Launchmynft as the potential reason for this comeback, indicating a bullish view on the project."
1825749362095566887,2024-08-20 04:19:03+00:00,"@OGshoots: welcome to pumpfun university https://t.co/VtBN12Iwwe
@frankdegods: boys we boutta be riiiich 🙏🙏🙏",Prediction,$PUMP,bullish,No target found,No target found,No target found,$PUMP,bullish,"Frank's response to the tweet about 'pumpfun university' with the statement 'boys we boutta be riiiich' indicates a bullish sentiment towards the $PUMP token, which is associated with the Pump.fun platform."
1825045390175141985,2024-08-18 05:41:43+00:00,[This post is unavailable] @frankdegods: @Rafsby @notsupernoel99 ascending channel ↗️,Prediction,No target found,No sentiment,No target found,No target found,No target found,No target found,No target found,No target found
1824576262238769662,2024-08-16 22:37:34+00:00,"@frankdegods: memecoins will *never* die
@gutterbt: Bro hella dramatic
@frankdegods: im actually hella nonchalant the emphasis was necessary",Prediction,Memes,bullish,No target found,No target found,No target found,Memes,bullish,"Frank's statement that 'memecoins will *never* die' indicates a strong belief in the longevity and resilience of memecoins, which aligns with the 'Memes' meta category. The use of 'never' and the emphasis on the statement suggest a bullish sentiment."
1824576095317786670,2024-08-16 22:36:54+00:00,"@frankdegods: memecoins will *never* die
@frankdegods: nfts growing does not require memecoins to die",Prediction,NFTs,bullish,NFTs,bullish,Frank believes that memecoins will never die and that the growth of NFTs does not require memecoins to die.,Memes,bullish,"Frank explicitly states that memecoins will never die, indicating a bullish sentiment towards the Memes meta. He also suggests that the growth of NFTs does not depend on the decline of memecoins, showing a bullish stance on NFTs as well."
1824575937209569532,2024-08-16 22:36:17+00:00,@frankdegods: memecoins will *never* die,Prediction,Memes,bullish,No target found,No target found,No target found,Memes,bullish,"Frank's statement that 'memecoins will *never* die' indicates a strong belief in the longevity and persistence of memecoins, which aligns with the 'Memes' meta category. This suggests a bullish sentiment towards memecoins as a whole."
1823662370725703741,2024-08-14 10:06:05+00:00,"@frankdegods: people thought this was a fad that would pass in a few days.

every dip, the haters keep coming out of the woodworks. 

but every dip just keeps getting crushed.

60M ✅  

65M next

godspeed to the doubters 🙏 https://t.co/DExZ6f0Ksw
@frankdegods: who is the puppet master behind all of this?

study godplex. https://t.co/LMelBWpu60",Prediction,$HYPE,bullish,No target found,No target found,No target found,$HYPE,bullish,"The tweet references specific milestones (60M, 65M) and mentions 'every dip just keeps getting crushed,' indicating a positive outlook on the token's performance. The mention of 'godspeed to the doubters' further reinforces a bullish sentiment. The second part of the tweet about 'godplex' is not clear enough to identify a specific target beyond $HYPE."
1823659908300202433,2024-08-14 09:56:18+00:00,"@frankdegods: people thought this was a fad that would pass in a few days.

every dip, the haters keep coming out of the woodworks. 

but every dip just keeps getting crushed.

60M ✅  

65M next

godspeed to the doubters 🙏 https://t.co/DExZ6f0Ksw",Prediction,$HYPE,bullish,No target found,No target found,No target found,$HYPE,bullish,"Frank's tweet references 'every dip just keeps getting crushed' and mentions specific milestones (60M and 65M), which aligns with his previous bullish sentiments on $HYPE. The mention of 'doubters' and 'haters' further indicates a bullish stance as he's countering negative sentiment."
1823297826144637428,2024-08-13 09:57:31+00:00,"@frankdegods: what is your reaction to seeing this https://t.co/SAC8hgzV7Y
@mipocrypto: Why y00ts so goddamn low
@frankdegods: literally free grab while you can imo",Prediction,@y00ts,bullish,@y00ts,bullish,"Frank says y00ts is ""literally free grab while you can imo""",$Y00TS,bullish,"Frank describes $Y00TS as a 'free grab', indicating a strong positive sentiment towards the token."
1823123447263957501,2024-08-12 22:24:36+00:00,"@seedphrase: does anyone know how to buy SOL NFTs?
@frankdegods: we are witnessing the start of the nft bull market right now.",Prediction,NFTs,bullish,NFTs,bullish,Frank says we are witnessing the start of the NFT bull market right now.,NFTs,bullish,"Frank explicitly states that we are witnessing the start of the NFT bull market, indicating a bullish sentiment towards the NFT meta."
1821904738784571440,2024-08-09 13:41:53+00:00,"@cozypront: Pump today again and it will be the nail in the coffin for bears 

One time brothers
@frankdegods: Pump today again and it will be the nail in the coffin for bears One time brothers",Prediction,$COZY,bullish,No target found,No target found,No target found,$COZY,bullish,Frank's reply to @cozypront's tweet about a pump suggests bullish sentiment towards $COZY. The phrase 'nail in the coffin for bears' indicates a strong positive outlook.
1821800707777032473,2024-08-09 06:48:30+00:00,"@frankdegods: DIP WAS DEMOLISHED
@frankdegods: /BACK_ABOVE_50_NEXT_60",Prediction,$HYPE,bullish,No target found,No target found,No target found,$HYPE,bullish,"Frank's tweet 'DIP WAS DEMOLISHED /BACK_ABOVE_50_NEXT_60' refers to the $HYPE token, as it aligns with his previous mentions and the context of price recovery. The sentiment is bullish, indicated by the phrases 'DIP WAS DEMOLISHED' and the prediction of the price going above 50."
1821412217641951573,2024-08-08 05:04:47+00:00,"@frankdegods: floor is individual

marketcap is communal

whole industry will shift to this

degod mode
@DeGodsNFT: 🚨 new paradigm just dropped 🚨
@frankdegods: new paradigm just dropped 🫨🫨",Prediction,@degods,bullish,@degods,bullish,Frank is bullish on DeGods because he believes that the project will shift the entire industry to a new paradigm.,NFTs,bullish,"Frank's tweet discusses a shift in the industry towards a new paradigm related to NFTs, specifically mentioning 'floor' and 'marketcap' in the context of NFTs. The use of 'whole industry will shift to this' and the celebratory tone from @DeGodsNFT suggest a bullish sentiment towards the NFT meta."
1821386463470297466,2024-08-08 03:22:27+00:00,"@frankdegods: floor is individual

marketcap is communal

whole industry will shift to this

degod mode
@digitalartchick: marketcap has to take into account rares it can't just be floor * items
@frankdegods: we’ll get there day 2
@frankdegods: have some ideas tho 🙈",Prediction,NFTs,bullish,No target found,No target found,No target found,NFTs,bullish,"Frank discusses a shift in how NFTs are valued, moving from individual floor prices to a communal market cap approach. His mention of 'whole industry will shift to this' and having 'ideas' indicates a bullish sentiment towards the NFT meta."
1821386368834236889,2024-08-08 03:22:04+00:00,"@frankdegods: floor is individual

marketcap is communal

whole industry will shift to this

degod mode
@digitalartchick: marketcap has to take into account rares it can't just be floor * items
@frankdegods: we’ll get there day 2",Prediction,@none,bullish,@none,bullish,Frank predicts that the whole industry will shift to a model where the floor price is individual and the market cap is communal. He believes that this will be a positive development for the industry.,NFTs,bullish,"Frank discusses a shift in how NFTs are valued, moving from individual floor prices to a communal market cap approach. His statement 'whole industry will shift to this' indicates a bullish sentiment on the future of NFTs and their valuation methods."
1817609511802184028,2024-07-28 17:14:11+00:00,@frankdegods: alternate perspective: cabal cooks are getting rekt and the coins everyone talks about organically all the time are doing fine,Prediction,$CABAL,bearish,No target found,No target found,No target found,$CABAL,bearish,"Frank mentions 'cabal cooks are getting rekt', indicating a negative sentiment towards $CABAL. No other specific tokens, projects, or metas are mentioned with clear sentiment."
1817302949040640169,2024-07-27 20:56:01+00:00,"@frankdegods: USA BOUTTA BE TOP HOLDER ON BITCOIN WITH 5%

LOCKING IT UP FOR 20 YEARS

THE DIGITAL ARMS RACE BEGINS",Prediction,$BTC,bullish,$BTC,bullish,"Frank predicts that the USA will become the top holder of Bitcoin with 5% and will lock it up for 20 years, indicating a bullish sentiment towards Bitcoin.",$BTC,bullish,"Frank mentions 'BITCOIN' and predicts the USA will be a top holder, locking it up for 20 years, indicating a strong bullish sentiment towards Bitcoin."
1816329538877677770,2024-07-25 04:28:02+00:00,"@frankdegods: people don’t wanna believe that solana can CONTINUE outperforming everything but solana is *still* currently valued at only 20% of ETH marketcap lol

literally being violently repriced type shit
@BillyBlokchain: Do something with degods
@frankdegods: i’m tweeting",Prediction,$SOL,bullish,$SOL,bullish,Frank believes that $SOL is undervalued compared to $ETH and has the potential to continue outperforming other cryptocurrencies.,$SOL,bullish,"Frank expresses strong belief in Solana's continued outperformance and mentions its market cap being only 20% of Ethereum's, indicating bullish sentiment for $SOL and bearish for $ETH. The mention of 'degods' is not a prediction target but a side conversation."
1816328097924538483,2024-07-25 04:22:18+00:00,"@frankdegods: people don’t wanna believe that solana can CONTINUE outperforming everything but solana is *still* currently valued at only 20% of ETH marketcap lol

literally being violently repriced type shit",Prediction,$SOL,bullish,$SOL,bullish,Frank believes that $SOL is undervalued compared to $ETH and has the potential to continue outperforming other cryptocurrencies.,$SOL,bullish,"Frank expresses strong belief in Solana's continued outperformance and mentions its market cap being only 20% of Ethereum's, indicating a bullish stance on $SOL. The comparison to Ethereum and the phrase 'violently repriced' suggest a bearish sentiment towards $ETH."
1816206490862248403,2024-07-24 20:19:05+00:00,"@frankdegods: i love nfts

but memecoins are here to stay. they always have been.

you can judge now but at least i’m not shoving copium down everyone’s throat.

everyday the same people post pictures of nft floor prices and further DISTRACT themselves from the clear meta of this cycle

this whole year i’ve highlighted stuff like mog, billy, lock in, aura, giga, and even retardio way before your favorite influencers even heard of them

real ones know this, it’s just a fact

at this point

ive heard it all: bridged sol at the bottom, your wife’s boyfriend’s retardio deriv is flipping us, degods are gay etc etc 

this whole year i’ve made it clear. im really not trying to convince you to buy anything.

if you’re unhappy with me or the project just find something else.

yes, memecoins are risky so i made a guide & groupchat for our community to level their shit up at this game. i’ve literally watched mfs make 5-6 figs in there alone.

end of the day - 

to some of you the story of degods is over

to me, it’s just beginning.

i’m doing this for life. 

this is a rough patch in a prolific story.

there’s something special about this and its bigger than just me.

say whatever you want

when all is said and done let’s see where things shake out. godspeed.
@EB7: you know what there is something beautiful and refreshing about a founder speaking honestly and not trying to make their shit seem seem glorious and hype As someone that was strictly nfts and recently started memecoins i can confidently say they are here to stay agree w u
@frankdegods: EB7 in the trenches boutta be DANGEROUS 🥵",Prediction,No target found,No sentiment,No target found,No target found,No target found,No target found,No target found,No target found
1816174183841423373,2024-07-24 18:10:42+00:00,"[This post was not accessible after multiple attempts]
@frankdegods: the fadors been winning for a min 😅 but tables will turn",Prediction,No target found,No sentiment,No target found,No target found,No target found,No target found,No target found,No target found
1816172939068465426,2024-07-24 18:05:46+00:00,"@frankdegods: i love nfts

but memecoins are here to stay. they always have been.

you can judge now but at least i’m not shoving copium down everyone’s throat.

everyday the same people post pictures of nft floor prices and further DISTRACT themselves from the clear meta of this cycle

this…",Prediction,NFTs,bearish,NFTs,bearish,Frank believes that memecoins are here to stay and that NFTs are a distraction from the current meta.,Memes,bullish,"Frank expresses a bearish sentiment towards NFTs by criticizing those who focus on NFT floor prices and calling it a distraction. Conversely, he shows a bullish sentiment towards memecoins, stating they are 'here to stay' and have always been part of the cycle."
